code,code_value,code_desc,lkup_code,lkup_value,lkup_desc
HCFA_BILL_TYPE_CD,281,Skilled Nursing Facility : Swing Beds : Admit thru Discharge Claim,,,
HCFA_BILL_TYPE_CD,21H,Skilled Nursing Facility : Inpatient (Including Medicare Part A) : HCFA Initiated Adjustment Claim,,,
HCFA_BILL_TYPE_CD,89A,Special Facility : Other : Hospice Admission Notice,,,
HCFA_BILL_TYPE_CD,11M,Hospital : Inpatient (Including Medicare Part A) : Medicare Secondary Payer Adjustment Claim,,,
HCFA_BILL_TYPE_CD,786,Clinic : Reserved for National Assignment : Adjustment of Prior Claim,,,
HCFA_BILL_TYPE_CD,474,Christian Science Hospital : Intermediate Care - Level III : Interim - Last Claim,,,
HCFA_BILL_TYPE_CD,376,Home Health : Intermediate Care - Level III : Adjustment of Prior Claim,,,
HCFA_BILL_TYPE_CD,337,Home Health : Outpatient : Replacement of Prior Claim,,,
HCFA_BILL_TYPE_CD,742,Clinic : Outpatient Rehabilitation Facility : Interim - First Claim,,,
HCFA_BILL_TYPE_CD,71M,Clinic : Rural Health : Medicare Secondary Payer Adjustment Claim,,,
HCFA_BILL_TYPE_CD,446,Christian Science Hospital : Other (for hosp ref diag svcs/home hlth no treatment plan): Adjustment of Prior Claim,,,
HCFA_BILL_TYPE_CD,625,Intermediate Care : Inpatient (Medicare Part B only) : Late Charge(s) Only Claim,,,
HCFA_BILL_TYPE_CD,644,Intermediate Care : Other (for hosp ref diag svcs/home hlth no treatment plan): Interim - Last Claim,,,
HCFA_BILL_TYPE_CD,124,Hospital : Inpatient (Medicare Part B only) : Interim - Last Claim,,,
HCFA_BILL_TYPE_CD,122,Hospital : Inpatient (Medicare Part B only) : Interim - First Claim,,,
HCFA_BILL_TYPE_CD,415,Christian Science Hospital : Inpatient (Including Medicare Part A) : Late Charge(s) Only Claim,,,
HCFA_BILL_TYPE_CD,490,Christian Science Hospital : Reserved for National Assignment : Non-Payment/Zero Claim,,,
HCFA_BILL_TYPE_CD,781,Clinic : Reserved for National Assignment : Admit thru Discharge Claim,,,
HCFA_BILL_TYPE_CD,252,Skilled Nursing Facility : Intermediate Care - Level I : Interim - First Claim,,,
HCFA_BILL_TYPE_CD,160,Hospital : Intermediate Care - Level II : Non-Payment/Zero Claim,,,
HCFA_BILL_TYPE_CD,838,Special Facility : Ambulatory Surgery Center : Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,121,Hospital : Inpatient (Medicare Part B only) : Admit thru Discharge Claim,,,
HCFA_BILL_TYPE_CD,545,Christian Science Extended Care : Other (for hosp ref diag svcs/home hlth no treatment plan): Late Charge(s) Only Claim,,,
HCFA_BILL_TYPE_CD,423,Christian Science Hospital : Inpatient (Medicare Part B only) : Interim - Continuing Claim,,,
HCFA_BILL_TYPE_CD,72G,Clinic : Hospital Based or Independent Renal Dialysis Center : CWF Initiated Adjustment Claim,,,
HCFA_BILL_TYPE_CD,569,Christian Science Extended Care : Intermediate Care - Level II : Reserved for National Asgn,,,
HCFA_BILL_TYPE_CD,85Q,Special Facility : Rural Primary Care Hospital : Claim Submitted for Reconsideration/Reopen Outside Timely Limits,,,
HCFA_BILL_TYPE_CD,383,Home Health : Swing Beds : Interim - Continuing Claim,,,
HCFA_BILL_TYPE_CD,627,Intermediate Care : Inpatient (Medicare Part B only) : Replacement of Prior Claim,,,
HCFA_BILL_TYPE_CD,929,Reserved for National Assignment: Inpatient (Medicare Part B only) : Reserved for National Asgn,,,
HCFA_BILL_TYPE_CD,292,Skilled Nursing Facility : Reserved for National Assignment : Interim - First Claim,,,
HCFA_BILL_TYPE_CD,323,Home Health : Inpatient (Medicare Part B only) : Interim - Continuing Claim,,,
HCFA_BILL_TYPE_CD,471,Christian Science Hospital : Intermediate Care - Level III : Admit thru Discharge Claim,,,
HCFA_BILL_TYPE_CD,757,Clinic : Comprehensive Outpatient Rehabilitation Facility : Replacement of Prior Claim,,,
HCFA_BILL_TYPE_CD,582,Christian Science Extended Care : Swing Beds : Interim - First Claim,,,
HCFA_BILL_TYPE_CD,321,Home Health : Inpatient (Medicare Part B only) : Admit thru Discharge Claim,,,
HCFA_BILL_TYPE_CD,12I,Hospital : Inpatient (Medicare Part B only) :  Int. Adjustment Claim (Other than PRO or Provider,,,
HCFA_BILL_TYPE_CD,140,Hospital : Other (for hosp ref diag svcs/home hlth no treatment plan): Non-Payment/Zero Claim,,,
HCFA_BILL_TYPE_CD,212,Skilled Nursing Facility : Inpatient (Including Medicare Part A) : Interim - First Claim,,,
HCFA_BILL_TYPE_CD,880,Special Facility : Reserved for National Asignment : Non-Payment/Zero Claim,,,
HCFA_BILL_TYPE_CD,564,Christian Science Extended Care : Intermediate Care - Level II : Interim - Last Claim,,,
HCFA_BILL_TYPE_CD,263,Skilled Nursing Facility : Intermediate Care - Level II : Interim - Continuing Claim,,,
HCFA_BILL_TYPE_CD,338,Home Health : Outpatient : Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,279,Skilled Nursing Facility : Intermediate Care - Level III : Reserved for National Asgn,,,
HCFA_BILL_TYPE_CD,919,Reserved for National Assignment: Inpatient (Including Medicare Part A) : Reserved for National Asgn,,,
HCFA_BILL_TYPE_CD,426,Christian Science Hospital : Inpatient (Medicare Part B only) : Adjustment of Prior Claim,,,
HCFA_BILL_TYPE_CD,437,Christian Science Hospital : Outpatient : Replacement of Prior Claim,,,
HCFA_BILL_TYPE_CD,785,Clinic : Reserved for National Assignment : Late Charge(s) Only Claim,,,
HCFA_BILL_TYPE_CD,356,Home Health : Intermediate Care - Level I : Adjustment of Prior Claim,,,
HCFA_BILL_TYPE_CD,686,Intermediate Care : Swing Beds : Adjustment of Prior Claim,,,
HCFA_BILL_TYPE_CD,438,Christian Science Hospital : Outpatient : Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,311,Home Health : Inpatient (Including Medicare Part A) : Admit thru Discharge Claim,,,
HCFA_BILL_TYPE_CD,75G,Clinic : Comprehensive Outpatient Rehabilitation Facility : CWF Initiated Adjustment Claim,,,
HCFA_BILL_TYPE_CD,679,Intermediate Care : Intermediate Care - Level III : Reserved for National Asgn,,,
HCFA_BILL_TYPE_CD,242,Skilled Nursing Facility : Other (for hosp ref diag svcs/home hlth no treatment plan): Interim - First Claim,,,
HCFA_BILL_TYPE_CD,487,Christian Science Hospital : Swing Beds : Replacement of Prior Claim,,,
HCFA_BILL_TYPE_CD,345,Home Health : Other (for hosp ref diag svcs/home hlth no treatment plan): Late Charge(s) Only Claim,,,
HCFA_BILL_TYPE_CD,147,Hospital : Other (for hosp ref diag svcs/home hlth no treatment plan): Replacement of Prior Claim,,,
HCFA_BILL_TYPE_CD,484,Christian Science Hospital : Swing Beds : Interim - Last Claim,,,
HCFA_BILL_TYPE_CD,183,Hospital : Swing Beds : Interim - Continuing Claim,,,
HCFA_BILL_TYPE_CD,371,Home Health : Intermediate Care - Level III : Admit thru Discharge Claim,,,
HCFA_BILL_TYPE_CD,876,Special Facility : Reserved for National Asignment : Adjustment of Prior Claim,,,
HCFA_BILL_TYPE_CD,721,Clinic : Hospital Based or Independent Renal Dialysis Center : Admit thru Discharge Claim,,,
HCFA_BILL_TYPE_CD,843,Special Facility : Free Standing Birthing Center : Interim - Continuing Claim,,,
HCFA_BILL_TYPE_CD,878,Special Facility : Reserved for National Asignment : Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,991,Reserved for National Assignment: Reserved for National Assignment : Admit thru Discharge Claim,,,
HCFA_BILL_TYPE_CD,370,Home Health : Intermediate Care - Level III : Non-Payment/Zero Claim,,,
HCFA_BILL_TYPE_CD,898,Special Facility : Other : Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,130,Hospital : Outpatient : Non-Payment/Zero Claim,,,
HCFA_BILL_TYPE_CD,259,Skilled Nursing Facility : Intermediate Care - Level I : Reserved for National Asgn,,,
HCFA_BILL_TYPE_CD,264,Skilled Nursing Facility : Intermediate Care - Level II : Interim - Last Claim,,,
HCFA_BILL_TYPE_CD,448,Christian Science Hospital : Other (for hosp ref diag svcs/home hlth no treatment plan): Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,388,Home Health : Swing Beds : Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,893,Special Facility : Other : Interim - Continuing Claim,,,
HCFA_BILL_TYPE_CD,937,Reserved for National Assignment: Outpatient : Replacement of Prior Claim,,,
HCFA_BILL_TYPE_CD,859,Special Facility : Rural Primary Care Hospital : Reserved for National Asgn,,,
HCFA_BILL_TYPE_CD,720,Clinic : Hospital Based or Independent Renal Dialysis Center : Non-Payment/Zero Claim,,,
HCFA_BILL_TYPE_CD,435,Christian Science Hospital : Outpatient : Late Charge(s) Only Claim,,,
HCFA_BILL_TYPE_CD,764,Clinic : Reserved for National Assignment : Interim - Last Claim,,,
HCFA_BILL_TYPE_CD,452,Christian Science Hospital : Intermediate Care - Level I : Interim - First Claim,,,
HCFA_BILL_TYPE_CD,429,Christian Science Hospital : Inpatient (Medicare Part B only) : Reserved for National Asgn,,,
HCFA_BILL_TYPE_CD,21E,Skilled Nursing Facility:Inpatient (Including Medicare Part A):Emergency room claim - ER adjudication logic is applied,,,
HCFA_BILL_TYPE_CD,519,Christian Science Extended Care : Inpatient (Including Medicare Part A) : Reserved for National Asgn,,,
HCFA_BILL_TYPE_CD,529,Christian Science Extended Care : Inpatient (Medicare Part B only) : Reserved for National Asgn,,,
HCFA_BILL_TYPE_CD,23G,Skilled Nursing Facility : Outpatient :CWF Initiated Adjustment Claim,,,
HCFA_BILL_TYPE_CD,932,Reserved for National Assignment: Outpatient : Interim - First Claim,,,
HCFA_BILL_TYPE_CD,728,Clinic : Hospital Based or Independent Renal Dialysis Center : Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,330,Home Health : Outpatient : Non-Payment/Zero Claim,,,
HCFA_BILL_TYPE_CD,646,Intermediate Care : Other (for hosp ref diag svcs/home hlth no treatment plan): Adjustment of Prior Claim,,,
HCFA_BILL_TYPE_CD,576,Christian Science Extended Care : Intermediate Care - Level III : Adjustment of Prior Claim,,,
HCFA_BILL_TYPE_CD,594,Christian Science Extended Care : Reserved for National Assignment : Interim - Last Claim,,,
HCFA_BILL_TYPE_CD,641,Intermediate Care : Other (for hosp ref diag svcs/home hlth no treatment plan): Admit thru Discharge Claim,,,
HCFA_BILL_TYPE_CD,196,Hospital : Reserved for National Assignment : Adjustment of Prior Claim,,,
HCFA_BILL_TYPE_CD,465,Christian Science Hospital : Intermediate Care - Level II : Late Charge(s) Only Claim,,,
HCFA_BILL_TYPE_CD,741,Clinic : Outpatient Rehabilitation Facility : Admit thru Discharge Claim,,,
HCFA_BILL_TYPE_CD,328,Home Health : Inpatient (Medicare Part B only) : Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,735,Clinic : Free Standing : Late Charge(s) Only Claim,,,
HCFA_BILL_TYPE_CD,945,Reserved for National Assignment: Other (for hosp ref diag svcs/home hlth no treatment plan): Late Charge(s) Only Claim,,,
HCFA_BILL_TYPE_CD,960,Reserved for National Assignment: Intermediate Care - Level II : Non-Payment/Zero Claim,,,
HCFA_BILL_TYPE_CD,869,Special Facility : Reserved for National Asignment : Reserved for National Asgn,,,
HCFA_BILL_TYPE_CD,595,Christian Science Extended Care : Reserved for National Assignment : Late Charge(s) Only Claim,,,
HCFA_BILL_TYPE_CD,466,Christian Science Hospital : Intermediate Care - Level II : Adjustment of Prior Claim,,,
HCFA_BILL_TYPE_CD,41D,Christian Science Hospital : Inpatient (Including Medicare Part A) : Hospice Election Void/Cancel Other),,,
HCFA_BILL_TYPE_CD,847,Special Facility : Free Standing Birthing Center : Replacement of Prior Claim,,,
HCFA_BILL_TYPE_CD,615,Intermediate Care : Inpatient (Including Medicare Part A) : Late Charge(s) Only Claim,,,
HCFA_BILL_TYPE_CD,491,Christian Science Hospital : Reserved for National Assignment : Admit thru Discharge Claim,,,
HCFA_BILL_TYPE_CD,763,Clinic : Reserved for National Assignment : Interim - Continuing Claim,,,
HCFA_BILL_TYPE_CD,924,Reserved for National Assignment: Inpatient (Medicare Part B only) : Interim - Last Claim,,,
HCFA_BILL_TYPE_CD,312,Home Health : Inpatient (Including Medicare Part A) : Interim - First Claim,,,
HCFA_BILL_TYPE_CD,918,Reserved for National Assignment: Inpatient (Including Medicare Part A) : Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,85M,Special Facility : Rural Primary Care Hospital : Medicare Secondary Payer Adjustment Claim,,,
HCFA_BILL_TYPE_CD,938,Reserved for National Assignment: Outpatient : Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,618,Intermediate Care : Inpatient (Including Medicare Part A) : Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,14J,Hospital : Other (for hosp ref diag svcs/home hlth no treatment plan):Initiated Adjustment Claim - Other,,,
HCFA_BILL_TYPE_CD,223,Skilled Nursing Facility : Inpatient (Medicare Part B only) : Interim - Continuing Claim,,,
HCFA_BILL_TYPE_CD,110,Hospital : Inpatient (Including Medicare Part A) : Non-Payment/Zero Claim,,,
HCFA_BILL_TYPE_CD,74H,Clinic : Outpatient Rehabilitation Facility : HCFA Initiated Adjustment Claim,,,
HCFA_BILL_TYPE_CD,492,Christian Science Hospital : Reserved for National Assignment : Interim - First Claim,,,
HCFA_BILL_TYPE_CD,483,Christian Science Hospital : Swing Beds : Interim - Continuing Claim,,,
HCFA_BILL_TYPE_CD,257,Skilled Nursing Facility : Intermediate Care - Level I : Replacement of Prior Claim,,,
HCFA_BILL_TYPE_CD,75I,Clinic : Comprehensive Outpatient Rehabilitation Facility : Int. Adjustment Claim (Other than PRO or Provider,,,
HCFA_BILL_TYPE_CD,986,Reserved for National Assignment: Swing Beds : Adjustment of Prior Claim,,,
HCFA_BILL_TYPE_CD,998,Reserved for National Assignment: Reserved for National Assignment : Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,833,Special Facility : Ambulatory Surgery Center : Interim - Continuing Claim,,,
HCFA_BILL_TYPE_CD,327,Home Health : Inpatient (Medicare Part B only) : Replacement of Prior Claim,,,
HCFA_BILL_TYPE_CD,472,Christian Science Hospital : Intermediate Care - Level III : Interim - First Claim,,,
HCFA_BILL_TYPE_CD,11Q,Hospital : Inpatient (Including Medicare Part A) : Claim Submitted for Reconsideration/Reopen Outside Timely Limits,,,
HCFA_BILL_TYPE_CD,351,Home Health : Intermediate Care - Level I : Admit thru Discharge Claim,,,
HCFA_BILL_TYPE_CD,32G,Home Health : Inpatient (Medicare Part B only) : CWF Initiated Adjustment Claim,,,
HCFA_BILL_TYPE_CD,141,Hospital : Other (for hosp ref diag svcs/home hlth no treatment plan): Admit thru Discharge Claim,,,
HCFA_BILL_TYPE_CD,653,Intermediate Care : Intermediate Care - Level I : Interim - Continuing Claim,,,
HCFA_BILL_TYPE_CD,443,Christian Science Hospital : Other (for hosp ref diag svcs/home hlth no treatment plan): Interim - Continuing Claim,,,
HCFA_BILL_TYPE_CD,248,Skilled Nursing Facility : Other (for hosp ref diag svcs/home hlth no treatment plan): Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,334,Home Health : Outpatient : Interim - Last Claim,,,
HCFA_BILL_TYPE_CD,417,Christian Science Hospital : Inpatient (Including Medicare Part A) : Replacement of Prior Claim,,,
HCFA_BILL_TYPE_CD,558,Christian Science Extended Care : Intermediate Care - Level I : Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,322,Home Health : Inpatient (Medicare Part B only) : Interim - First Claim,,,
HCFA_BILL_TYPE_CD,548,Christian Science Extended Care : Other (for hosp ref diag svcs/home hlth no treatment plan): Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,724,Clinic : Hospital Based or Independent Renal Dialysis Center : Interim - Last Claim,,,
HCFA_BILL_TYPE_CD,13J,Hospital : Outpatient :  Initiated Adjustment Claim - Other,,,
HCFA_BILL_TYPE_CD,819,Special Facility : Hospice (non-hospital based) : Reserved for National Asgn,,,
HCFA_BILL_TYPE_CD,479,Christian Science Hospital : Intermediate Care - Level III : Reserved for National Asgn,,,
HCFA_BILL_TYPE_CD,675,Intermediate Care : Intermediate Care - Level III : Late Charge(s) Only Claim,,,
HCFA_BILL_TYPE_CD,112,Hospital : Inpatient (Including Medicare Part A) : Interim - First Claim,,,
HCFA_BILL_TYPE_CD,911,Reserved for National Assignment: Inpatient (Including Medicare Part A) : Admit thru Discharge Claim,,,
HCFA_BILL_TYPE_CD,496,Christian Science Hospital : Reserved for National Assignment : Adjustment of Prior Claim,,,
HCFA_BILL_TYPE_CD,628,Intermediate Care : Inpatient (Medicare Part B only) : Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,13F,Hospital : Outpatient : Beneficiary Initiated Adjustment Claim,,,
HCFA_BILL_TYPE_CD,691,Intermediate Care : Reserved for National Assignment : Admit thru Discharge Claim,,,
HCFA_BILL_TYPE_CD,875,Special Facility : Reserved for National Asignment : Late Charge(s) Only Claim,,,
HCFA_BILL_TYPE_CD,521,Christian Science Extended Care : Inpatient (Medicare Part B only) : Admit thru Discharge Claim,,,
HCFA_BILL_TYPE_CD,497,Christian Science Hospital : Reserved for National Assignment : Replacement of Prior Claim,,,
HCFA_BILL_TYPE_CD,11K,Hospital : Inpatient (Including Medicare Part A) : OIG Initiated Adjustment Claim,,,
HCFA_BILL_TYPE_CD,788,Clinic : Reserved for National Assignment : Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,571,Christian Science Extended Care : Intermediate Care - Level III : Admit thru Discharge Claim,,,
HCFA_BILL_TYPE_CD,777,Clinic : Reserved for National Assignment : Replacement of Prior Claim,,,
HCFA_BILL_TYPE_CD,588,Christian Science Extended Care : Swing Beds : Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,555,Christian Science Extended Care : Intermediate Care - Level I : Late Charge(s) Only Claim,,,
HCFA_BILL_TYPE_CD,378,Home Health : Intermediate Care - Level III : Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,48D,Christian Science Hospital : Swing Beds : Hospice Election Void/Cancel Other),,,
HCFA_BILL_TYPE_CD,225,Skilled Nursing Facility : Inpatient (Medicare Part B only) : Late Charge(s) Only Claim,,,
HCFA_BILL_TYPE_CD,810,Special Facility : Hospice (non-hospital based) : Non-Payment/Zero Claim,,,
HCFA_BILL_TYPE_CD,41E,Christian Science Hospital:Inpatient (Including Medicare Part A):Emergency room claim - ER adjudication logic is applied,,,
HCFA_BILL_TYPE_CD,913,Reserved for National Assignment: Inpatient (Including Medicare Part A) : Interim - Continuing Claim,,,
HCFA_BILL_TYPE_CD,774,Clinic : Reserved for National Assignment : Interim - Last Claim,,,
HCFA_BILL_TYPE_CD,726,Clinic : Hospital Based or Independent Renal Dialysis Center : Adjustment of Prior Claim,,,
HCFA_BILL_TYPE_CD,441,Christian Science Hospital : Other (for hosp ref diag svcs/home hlth no treatment plan): Admit thru Discharge Claim,,,
HCFA_BILL_TYPE_CD,170,Hospital : Intermediate Care - Level III : Non-Payment/Zero Claim,,,
HCFA_BILL_TYPE_CD,250,Skilled Nursing Facility : Intermediate Care - Level I : Non-Payment/Zero Claim,,,
HCFA_BILL_TYPE_CD,159,Hospital : Intermediate Care - Level I : Reserved for National Asgn,,,
HCFA_BILL_TYPE_CD,871,Special Facility : Reserved for National Asignment : Admit thru Discharge Claim,,,
HCFA_BILL_TYPE_CD,928,Reserved for National Assignment: Inpatient (Medicare Part B only) : Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,681,Intermediate Care : Swing Beds : Admit thru Discharge Claim,,,
HCFA_BILL_TYPE_CD,854,Special Facility : Rural Primary Care Hospital : Interim - Last Claim,,,
HCFA_BILL_TYPE_CD,288,Skilled Nursing Facility : Swing Beds : Void/Cancel of Prior Claim,,,
HCFA_BILL_TYPE_CD,562,Christian Science Extended Care : Intermediate Care - Level II : Interim - First Claim,,,
HCFA_BILL_TYPE_CD,11B,Hospital : Inpatient (Including Medicare Part A) : Hospice Termination - Revocation Notice,,,
HCFA_BILL_TYPE_CD,851,Special Facility : Rural Primary Care Hospital : Admit thru Discharge Claim,,,
